t,x,y,z,vx,vy,vz,v_cmd_x,v_cmd_y,v_des_x,v_des_y,h,correction,goal_distance,cbf_enabled
12.420102834701538,3.273454189300537,1.0443320274353027,-1.9960696697235107,0.321485698223114,0.11193438619375229,-0.00937620922923088,0.3302983809306488,0.11577123802824259,0.33029838093064884,0.1157712380282426,-0.1570934228268559,0.0,2.889178660385804,False
12.47016716003418,3.2912278175354004,1.0498331785202026,-1.997321605682373,0.3214269280433655,0.11227291077375412,-0.008106676861643791,0.3302706411581149,0.11585034997360909,0.3302706411581149,0.11585034997360909,-0.13553665557173566,0.0,2.870585955015988,False
12.520262718200684,3.306366205215454,1.0545216798782349,-1.9985003471374512,0.3212156295776367,0.11237268149852753,-0.006846291478723288,0.3302468286389656,0.1159182132967279,0.3302468286389656,0.1159182132967279,-0.1166237749686676,0.0,2.854749073776129,False
12.57032060623169,3.321441650390625,1.05923593044281,-1.9997227191925049,0.3210339844226837,0.11249593645334244,-0.005384777672588825,0.3302245809567799,0.11598157669181382,0.3302245809567799,0.11598157669181382,-0.09719450905310545,0.0,2.838963167572257,False
12.620398044586182,3.336608648300171,1.064011573791504,-2.0008816719055176,0.3207542598247528,0.11280007660388947,-0.0035679733846336603,0.33020320518936996,0.11604242018618377,0.33020320518936996,0.11604242018618377,-0.07707398872725868,0.0,2.823070637852638,False
12.670478582382202,3.3543217182159424,1.0697628259658813,-2.002241373062134,0.3207162618637085,0.11316287517547607,-0.0011486635776236653,0.330184712681381,0.11609502793622929,0.330184712681381,0.11609502793622929,-0.05256361618199357,0.0,2.804452668642997,False
12.720593452453613,3.3695170879364014,1.0748262405395508,-2.0032999515533447,0.32068878412246704,0.11359737813472748,0.0007414427236653864,0.33017373818069207,0.11612623569111234,0.33017373818069207,0.11612623569111234,-0.03070567437061733,0.0,2.7884380638365935,False
12.77068042755127,3.384699821472168,1.0799540281295776,-2.0042622089385986,0.32064369320869446,0.11412106454372406,0.0025969664566218853,0.33016535372494027,0.11615007188841965,0.3301653537249403,0.11615007188841966,-0.008205344485981314,0.0,2.772414040896976,False
12.820764541625977,3.4178285598754883,1.0911685228347778,-2.005732536315918,0.32092079520225525,0.11501748859882355,0.005837777629494667,0.3301477392624565,0.11620013020598999,0.3301477392624565,0.11620013020598999,0.04272945067305578,0.0,2.737441140934543,False
12.870827674865723,3.4332711696624756,1.0964993238449097,-2.006138324737549,0.3211689889431,0.11547324061393738,0.007268837653100491,0.330143531994918,0.11621208320101883,0.330143531994918,0.11621208320101883,0.067534673653034,0.0,2.721104621343792,False
12.920879364013672,3.4487903118133545,1.102017879486084,-2.006258487701416,0.3214946985244751,0.11619768291711807,0.008696609176695347,0.3301457912532032,0.11620566474056399,0.33014579125320326,0.116205664740564,0.09335615068453329,0.0,2.7046335725676536,False
12.970959424972534,3.464454174041748,1.1076874732971191,-2.0062475204467773,0.3219450116157532,0.11705716699361801,0.01000647246837616,0.3301521597708284,0.11618756989737473,0.3301521597708284,0.11618756989737473,0.12018921828415863,0.0,2.687975870584629,False
13.021026611328125,3.464454174041748,1.1076874732971191,-2.0062475204467773,0.3219450116157532,0.11705716699361801,0.01000647246837616,0.3301521597708284,0.11618756989737473,0.3301521597708284,0.11618756989737473,0.12018921828415863,0.0,2.687975870584629,False
